Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Strict Military Press (Barbell)",5,50.0,8.0,0,0.0,,,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Bench Press - Close Grip (Barbell)",1,80.0,7.0,0,0.0,"",,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Bench Press - Close Grip (Barbell)",2,70.0,8.0,0,0.0,,,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Bench Press - Close Grip (Barbell)",3,80.0,5.0,0,0.0,,,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Bench Press - Close Grip (Barbell)",4,75.0,7.0,0,0.0,,,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Pull Up",1,0,10.0,0,0.0,"",,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Pull Up",2,0,9.0,0,0.0,,,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Pull Up",3,0,8.0,0,0.0,,,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Pull Up",4,0,8.0,0,0.0,,,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Triceps Dip",1,0.0,15.0,0,0.0,"",,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Triceps Dip",2,0.0,15.0,0,0.0,,,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Triceps Dip",3,0.0,15.0,0,0.0,,,
2019-09-17 20:43:29,"Evening Workout",1h 38m,"Triceps Dip",4,0.0,15.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Squat (Barbell)",1,110.0,5.0,0,0.0,"","",
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Squat (Barbell)",2,110.0,5.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Squat (Barbell)",3,110.0,5.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Squat (Barbell)",4,110.0,4.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Squat (Barbell)",5,110.0,4.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Deadlift (Barbell)",1,100.0,6.0,0,0.0,"",,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Deadlift (Barbell)",2,100.0,6.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Deadlift (Barbell)",3,100.0,6.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Deadlift (Barbell)",4,100.0,6.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Lunge (Dumbbell)",1,22.0,5.0,0,0.0,"",,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Lunge (Dumbbell)",2,22.0,5.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Lunge (Dumbbell)",3,22.0,5.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Lunge (Dumbbell)",4,22.0,5.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Seated Leg Curl (Machine)",1,50.0,10.0,0,0.0,"",,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Seated Leg Curl (Machine)",2,65.0,8.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Seated Leg Curl (Machine)",3,65.0,8.0,0,0.0,,,
2019-09-18 18:22:46,"Evening Workout",1h 11m,"Seated Leg Curl (Machine)",4,75.0,5.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Squat (Barbell)",1,60.0,8.0,0,0.0,"","",
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Squat (Barbell)",2,80.0,5.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Squat (Barbell)",3,100.0,5.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Squat (Barbell)",4,100.0,5.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Squat (Barbell)",5,100.0,5.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Squat (Barbell)",6,100.0,5.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Deadlift (Barbell)",1,60.0,8.0,0,0.0,"",,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Deadlift (Barbell)",2,100.0,4.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Deadlift (Barbell)",3,120.0,5.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Deadlift (Barbell)",4,120.0,5.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Bulgarian Split Squat",1,28.0,6.0,0,0.0,"",,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Bulgarian Split Squat",2,28.0,6.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Bulgarian Split Squat",3,28.0,6.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Bulgarian Split Squat",4,28.0,8.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Seated Leg Curl (Machine)",1,65.0,8.0,0,0.0,"",,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Seated Leg Curl (Machine)",2,65.0,8.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Seated Leg Curl (Machine)",3,70.0,7.0,0,0.0,,,
2019-12-19 19:04:24,"ULPPL Lower Strength",1h 52m,"Seated Leg Curl (Machine)",4,70.0,7.0,0,0.0,,,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Chest Press (Machine)",1,80.0,12.0,0,0.0,"","",
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Chest Press (Machine)",2,100.0,12.0,0,0.0,,,9
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Chest Press (Machine)",3,120.0,8.0,0,0.0,,,10
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Chest Press (Machine)",4,120.0,9.0,0,0.0,,,10
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Chest Press (Machine)",5,100.0,7.0,0,0.0,,,10
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Arnold Press (Dumbbell)",1,14.0,12.0,0,0.0,"",,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Arnold Press (Dumbbell)",2,20.0,12.0,0,0.0,,,8
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Arnold Press (Dumbbell)",3,22.0,10.0,0,0.0,,,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Arnold Press (Dumbbell)",4,22.0,12.0,0,0.0,,,10
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Skullcrusher (Dumbbell)",1,12.0,12.0,0,0.0,"",,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Skullcrusher (Dumbbell)",2,12.0,12.0,0,0.0,,,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Skullcrusher (Dumbbell)",3,12.0,12.0,0,0.0,,,10
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Chest Fly (Dumbbell)",1,12.5,15.0,0,0.0,"",,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Chest Fly (Dumbbell)",2,15.0,20.0,0,0.0,,,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Chest Fly (Dumbbell)",3,15.0,20.0,0,0.0,,,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Lateral Raise (Dumbbell)",1,10.0,12.0,0,0.0,"",,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Lateral Raise (Dumbbell)",2,10.0,12.0,0,0.0,,,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Lateral Raise (Dumbbell)",3,10.0,12.0,0,0.0,,,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Triceps Pushdown (Cable - Straight Bar)",1,15.0,12.0,0,0.0,"",,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Triceps Pushdown (Cable - Straight Bar)",2,15.0,12.0,0,0.0,,,
2019-12-21 16:26:53,"ULPPL Push Volume",3h 20m,"Triceps Pushdown (Cable - Straight Bar)",3,15.0,12.0,0,0.0,,,10
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Squat (Barbell)",1,60.0,8.0,0,0.0,"","",
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Squat (Barbell)",2,80.0,5.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Squat (Barbell)",3,100.0,5.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Squat (Barbell)",4,100.0,5.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Squat (Barbell)",5,100.0,5.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Squat (Barbell)",6,100.0,5.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Deadlift (Barbell)",1,60.0,8.0,0,0.0,"",,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Deadlift (Barbell)",2,100.0,5.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Deadlift (Barbell)",3,120.0,6.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Deadlift (Barbell)",4,120.0,5.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Deadlift (Barbell)",5,120.0,5.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Deadlift (Barbell)",6,120.0,5.0,0,0.0,,,
2019-12-23 18:27:56,"ULPPL Lower Strength",1h 59m,"Deadlift (Barbell)",7,120.0,5.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bench Press (Barbell)",1,80.0,5.0,0,0.0,"","",
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bench Press (Barbell)",2,80.0,5.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bench Press (Barbell)",3,80.0,5.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bench Press (Barbell)",4,80.0,5.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bench Press (Barbell)",5,80.0,5.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Arnold Press (Dumbbell)",1,22.0,10.0,0,0.0,"",,7
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Arnold Press (Dumbbell)",2,26.0,8.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Arnold Press (Dumbbell)",3,26.0,8.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Arnold Press (Dumbbell)",4,26.0,8.0,0,0.0,,,10
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Arnold Press (Dumbbell)",5,26.0,8.0,0,0.0,,,10
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bench Press - Close Grip (Barbell)",1,60.0,9.0,0,0.0,"",,8
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bench Press - Close Grip (Barbell)",2,70.0,9.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bench Press - Close Grip (Barbell)",3,80.0,6.0,0,0.0,,,10
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bench Press - Close Grip (Barbell)",4,80.0,5.0,0,0.0,,,10
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Pull Up",1,0,8.0,0,0.0,"",,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Pull Up",2,0,8.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Pull Up",3,0,8.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Pull Up",4,0,8.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Pull Up",5,0,8.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bicep Curl (Dumbbell)",1,16.0,7.0,0,0.0,"",,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bicep Curl (Dumbbell)",2,16.0,6.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bicep Curl (Dumbbell)",3,16.0,6.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Bicep Curl (Dumbbell)",4,16.0,6.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Triceps Dip",1,120.0,10.0,0,0.0,"",,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Triceps Dip",2,160.0,8.0,0,0.0,,,9
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Triceps Dip",3,160.0,8.0,0,0.0,,,
2019-12-25 20:15:51,"Evening Workout",38h 35m,"Triceps Dip",4,160.0,8.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Lat Pulldown (Cable)",1,65.0,12.0,0,0.0,"","",
2019-12-27 19:20:25,"Evening Workout",46m,"Lat Pulldown (Cable)",2,65.0,12.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Lat Pulldown (Cable)",3,65.0,12.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Lat Pulldown (Cable)",4,65.0,12.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Bicep Curl (Barbell)",1,20.0,10.0,0,0.0,"",,
2019-12-27 19:20:25,"Evening Workout",46m,"Bicep Curl (Barbell)",2,20.0,10.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Bicep Curl (Barbell)",3,20.0,10.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Seated Row (Cable)",1,50.0,12.0,0,0.0,"",,
2019-12-27 19:20:25,"Evening Workout",46m,"Seated Row (Cable)",2,50.0,10.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Seated Row (Cable)",3,50.0,10.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Hammer Curl (Dumbbell)",1,14.0,10.0,0,0.0,"",,
2019-12-27 19:20:25,"Evening Workout",46m,"Hammer Curl (Dumbbell)",2,14.0,10.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Hammer Curl (Dumbbell)",3,14.0,10.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Bicep Curl (Machine)",1,15.0,20.0,0,0.0,"",,
2019-12-27 19:20:25,"Evening Workout",46m,"Bicep Curl (Machine)",2,15.0,15.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Bicep Curl (Machine)",3,15.0,15.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"T Bar Row",1,5.0,12.0,0,0.0,"",,
2019-12-27 19:20:25,"Evening Workout",46m,"T Bar Row",2,5.0,15.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"T Bar Row",3,5.0,15.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Face Pull (Cable)",1,20.0,15.0,0,0.0,"",,
2019-12-27 19:20:25,"Evening Workout",46m,"Face Pull (Cable)",2,20.0,15.0,0,0.0,,,
2019-12-27 19:20:25,"Evening Workout",46m,"Face Pull (Cable)",3,20.0,15.0,0,0.0,,,
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Chest Press (Machine)",1,80.0,12.0,0,0.0,"","",
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Chest Press (Machine)",2,100.0,12.0,0,0.0,,,9
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Chest Press (Machine)",3,120.0,8.0,0,0.0,,,10
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Chest Press (Machine)",4,120.0,9.0,0,0.0,,,10
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Chest Press (Machine)",5,100.0,7.0,0,0.0,,,10
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Arnold Press (Dumbbell)",1,22.0,10.0,0,0.0,"",,
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Arnold Press (Dumbbell)",2,24.0,12.0,0,0.0,,,8
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Arnold Press (Dumbbell)",3,24.0,11.0,0,0.0,,,9
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Arnold Press (Dumbbell)",4,22.0,12.0,0,0.0,,,10
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Skullcrusher (Dumbbell)",1,12.0,12.0,0,0.0,"",,
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Skullcrusher (Dumbbell)",2,12.0,12.0,0,0.0,,,9
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Skullcrusher (Dumbbell)",3,12.0,12.0,0,0.0,,,10
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Chest Fly (Dumbbell)",1,12.0,12.0,0,0.0,"",,
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Chest Fly (Dumbbell)",2,15.0,15.0,0,0.0,,,
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Chest Fly (Dumbbell)",3,15.0,15.0,0,0.0,,,
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Lateral Raise (Dumbbell)",1,12.0,15.0,0,0.0,"",,6
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Lateral Raise (Dumbbell)",2,15.0,15.0,0,0.0,,,
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Lateral Raise (Dumbbell)",3,15.0,15.0,0,0.0,,,
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",1,15.0,12.0,0,0.0,"",,
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,10.0,0,0.0,,,10
2019-12-29 15:01:55,"ULPPL Push Day",1h 2m,"Triceps Pushdown (Cable - Straight Bar)",3,15.0,14.0,0,0.0,,,10
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Chest Press (Machine)",1,80.0,13.0,0,0.0,"","",
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Chest Press (Machine)",2,100.0,13.0,0,0.0,,,9
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Chest Press (Machine)",3,100.0,11.0,0,0.0,,,10
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Chest Press (Machine)",4,100.0,9.0,0,0.0,,,10
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Chest Press (Machine)",5,100.0,9.0,0,0.0,,,10
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Seated Row (Machine)",1,45.0,12.0,0,0.0,"",,6
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Seated Row (Machine)",2,60.0,12.0,0,0.0,,,6
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Seated Row (Machine)",3,70.0,15.0,0,0.0,,,10
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Seated Row (Machine)",4,80.0,12.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Seated Row (Machine)",5,80.0,11.0,0,0.0,,,10
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Arnold Press (Dumbbell)",1,20.0,12.0,0,0.0,"",,6
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Arnold Press (Dumbbell)",2,24.0,12.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Arnold Press (Dumbbell)",3,24.0,12.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Arnold Press (Dumbbell)",4,24.0,11.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Leg Extension (Machine)",1,35.0,12.0,0,0.0,"",,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Leg Extension (Machine)",2,40.0,15.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Leg Extension (Machine)",3,40.0,15.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Leg Extension (Machine)",4,40.0,15.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Seated Leg Curl (Machine)",1,45.0,15.0,0,0.0,"",,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Seated Leg Curl (Machine)",2,45.0,15.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Seated Leg Curl (Machine)",3,45.0,30.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Bicep Curl (Barbell)",1,16.0,12.0,0,0.0,"",,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Bicep Curl (Barbell)",2,16.0,12.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Bicep Curl (Barbell)",3,16.0,12.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Lateral Raise (Dumbbell)",1,8.0,15.0,0,0.0,"",,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Lateral Raise (Dumbbell)",2,8.0,15.0,0,0.0,,,
2019-12-31 14:39:36,"Afternoon Workout",10h 48m,"Lateral Raise (Dumbbell)",3,8.0,15.0,0,0.0,,,
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Press (Machine)",1,80.0,12.0,0,0.0,"","",
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Press (Machine)",2,100.0,13.0,0,0.0,,,8
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Press (Machine)",3,110.0,12.0,0,0.0,,,10
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Press (Machine)",4,120.0,10.0,0,0.0,,,9
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Press (Machine)",5,120.0,8.0,0,0.0,,,10
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Press (Machine)",6,120.0,7.0,0,0.0,,,10
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Arnold Press (Dumbbell)",1,20.0,13.0,0,0.0,"",,
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Arnold Press (Dumbbell)",2,24.0,13.0,0,0.0,,,9
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Arnold Press (Dumbbell)",3,24.0,13.0,0,0.0,,,10
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Arnold Press (Dumbbell)",4,24.0,15.0,0,0.0,,,10
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Skullcrusher (Dumbbell)",1,12.0,15.0,0,0.0,"",,
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Skullcrusher (Dumbbell)",2,14.0,12.0,0,0.0,,,7
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Skullcrusher (Dumbbell)",3,14.0,9.0,0,0.0,,,10
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Fly (Dumbbell)",1,13.3,16.0,0,0.0,"",,
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Fly (Dumbbell)",2,16.3,12.0,0,0.0,,,8
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Fly (Dumbbell)",3,16.3,13.0,0,0.0,,,10
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Lateral Raise (Dumbbell)",1,10.0,12.0,0,0.0,"",,8
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Lateral Raise (Dumbbell)",2,10.0,12.0,0,0.0,,,
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Lateral Raise (Dumbbell)",3,10.0,12.0,0,0.0,,,10
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,12.0,0,0.0,"",,
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,12.0,0,0.0,,,10
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Dip",1,0.0,10.0,0,0.0,"",,
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Dip",2,0.0,10.0,0,0.0,,,
2020-01-03 18:48:13,"ULPPL Push Day",3h 52m,"Chest Dip",3,0.0,10.0,0,0.0,,,
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Chest Press (Machine)",1,80.0,13.0,0,0.0,"","",
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Chest Press (Machine)",2,100.0,14.0,0,0.0,,,8
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Chest Press (Machine)",3,110.0,12.0,0,0.0,,,8
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Chest Press (Machine)",4,120.0,11.0,0,0.0,,,9
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Chest Press (Machine)",5,120.0,10.0,0,0.0,,,10
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Chest Press (Machine)",6,120.0,7.0,0,0.0,,,
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Arnold Press (Dumbbell)",1,20.0,15.0,0,0.0,"",,
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Arnold Press (Dumbbell)",2,24.0,12.0,0,0.0,,,9
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Arnold Press (Dumbbell)",3,24.0,13.0,0,0.0,,,10
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Arnold Press (Dumbbell)",4,24.0,9.0,0,0.0,,,10
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Skullcrusher (Dumbbell)",1,12.0,14.0,0,0.0,"",,
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Skullcrusher (Dumbbell)",2,14.0,8.0,0,0.0,,,9
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Skullcrusher (Dumbbell)",3,14.0,8.0,0,0.0,,,10
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Chest Fly (Dumbbell)",1,14.4,15.0,0,0.0,"",,
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Chest Fly (Dumbbell)",2,14.4,45.0,0,0.0,,,8
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Chest Fly (Dumbbell)",3,16.3,14.0,0,0.0,,,10
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Lateral Raise (Dumbbell)",1,10.0,15.0,0,0.0,"",,8
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,15.0,0,0.0,"",,
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Triceps Pushdown (Cable - Straight Bar)",2,20.0,15.0,0,0.0,,,10
2020-01-09 19:02:40,"ULPPL Push Day",59m,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,12.0,0,0.0,,,10
